from_label_id,from_label,from_token_text,from_token_stanza_pos,from_token_stanza_dep,from_token_ckip_pos,to_label_id,to_label,to_token_text,to_token_stanza_pos,to_token_stanza_dep,to_token_ckip_pos,relation_label,direction
6wzg-iu7vd,OPINION_OPR,言,VERB,root,VE,totqnfmwi4,OPINION_SEG,，,PUNCT,punct,COMMACATEGORY,OPR->SEG,right
6wzg-iu7vd,OPINION_OPR,言,VERB,root,VE,totqnfmwi4,OPINION_SEG,不是,VERB,parataxis,D,OPR->SEG,right
6wzg-iu7vd,OPINION_OPR,言,VERB,root,VE,totqnfmwi4,OPINION_SEG,。,PUNCT,punct,PERIODCATEGORY,OPR->SEG,right
t0MRr0vmsJ,OPINION_OPR,指出,VERB,root,VE,0jP29aR6f0,OPINION_SRC,人士,NOUN,nsubj,Na,OPR->SRC,left
t0MRr0vmsJ,OPINION_OPR,指出,VERB,root,VE,BcL9rF_eag,OPINION_SEG,考慮,VERB,ccomp,VE,OPR->SEG,right
t0MRr0vmsJ,OPINION_OPR,指出,VERB,root,VE,BcL9rF_eag,OPINION_SEG,辭職,VERB,ccomp,VA,OPR->SEG,right
t0MRr0vmsJ,OPINION_OPR,指出,VERB,root,VE,BcL9rF_eag,OPINION_SEG,？,PUNCT,punct,QUESTIONCATEGORY,OPR->SEG,right
sGVyy4eA8U,OPINION_OPR,批,PART,nsubj,VC,5QX0p3Hxxz,OPINION_SRC,立委,NOUN,compound,Na,OPR->SRC,left
IUn4Q8XiO9,OPINION_OPR,指,VERB,root,VC,7STliaVYN_,OPINION_SEG,創,VERB,ccomp,VC,OPR->SEG,right
IUn4Q8XiO9,OPINION_OPR,指,VERB,root,VC,7STliaVYN_,OPINION_SEG,。,PUNCT,punct,PERIODCATEGORY,OPR->SEG,right
7h6TJr3wko,OPINION_OPR,表示,VERB,root,VE,Rmcny8dlMJ,OPINION_SEG,，,PUNCT,punct,COMMACATEGORY,OPR->SEG,right
7h6TJr3wko,OPINION_OPR,表示,VERB,root,VE,Rmcny8dlMJ,OPINION_SEG,有,VERB,parataxis,V_2,OPR->SEG,right
7h6TJr3wko,OPINION_OPR,表示,VERB,root,VE,Rmcny8dlMJ,OPINION_SEG,。,PUNCT,punct,PERIODCATEGORY,OPR->SEG,right
TqL1mg328r,OPINION_OPR,強調,VERB,advcl,VE,HE55WgxIMo,OPINION_SEG,制,NOUN,obj,Na,OPR->SEG,right
HZGLnoxkMe,OPINION_OPR,聲稱,VERB,ccomp,VE,PAtOVIPkiN;Yy7VQrMbU4,OPINION_SRC;Coreference,習,PROPN,nsubj,Nb,OPR->SRC,left
HZGLnoxkMe,OPINION_OPR,聲稱,VERB,ccomp,VE,ovfvx_rS2M,OPINION_SEG,心願,NOUN,ccomp,Na,OPR->SEG,right
YW89eYXhFM,OPINION_OPR,宣稱,VERB,advcl,VE,qIQnyXw5yA,OPINION_SEG,堅持,VERB,xcomp,VK,OPR->SEG,right
1XZn4AGIqy,OPINION_OPR,批評,VERB,root,VC,tqaajDpVqE,OPINION_SRC,立委,NOUN,nsubj,Na,OPR->SRC,left
1XZn4AGIqy,OPINION_OPR,批評,VERB,root,VC,Z8M_XwLIvc,OPINION_SEG,代表,VERB,parataxis,VK,OPR->SEG,right
1XZn4AGIqy,OPINION_OPR,批評,VERB,root,VC,Z8M_XwLIvc,OPINION_SEG,，,PUNCT,punct,COMMACATEGORY,OPR->SEG,right
1XZn4AGIqy,OPINION_OPR,批評,VERB,root,VC,Z8M_XwLIvc,OPINION_SEG,見,VERB,parataxis,Dk,OPR->SEG,right
1XZn4AGIqy,OPINION_OPR,批評,VERB,root,VC,Z8M_XwLIvc,OPINION_SEG,，,PUNCT,punct,COMMACATEGORY,OPR->SEG,right
1XZn4AGIqy,OPINION_OPR,批評,VERB,root,VC,Z8M_XwLIvc,OPINION_SEG,是,VERB,parataxis,SHI,OPR->SEG,right
1XZn4AGIqy,OPINION_OPR,批評,VERB,root,VC,Z8M_XwLIvc,OPINION_SEG,。,PUNCT,punct,PERIODCATEGORY,OPR->SEG,right
w5uqEcwiyh,OPINION_OPR,指出,VERB,root,VE,z2oqK13nWR,OPINION_SRC,教授,NOUN,nsubj,Na,OPR->SRC,left
w5uqEcwiyh,OPINION_OPR,指出,VERB,root,VE,NIjkzp-gUd,OPINION_SEG,顯示,VERB,ccomp,VK,OPR->SEG,right
w5uqEcwiyh,OPINION_OPR,指出,VERB,root,VE,NIjkzp-gUd,OPINION_SEG,。,PUNCT,punct,PERIODCATEGORY,OPR->SEG,right
ZJNdTVgKsB,OPINION_OPR,分析,VERB,root,VC,TGJwXRmKYN;sgRM5ksTc8,OPINION_SRC;Coreference,洪,PROPN,nsubj,Nb,OPR->SRC,left
ZJNdTVgKsB,OPINION_OPR,分析,VERB,root,VC,8zqeAViFWR,OPINION_SEG,政權,NOUN,nsubj,Na,OPR->SEG,right
ZJNdTVgKsB,OPINION_OPR,分析,VERB,root,VC,8zqeAViFWR,OPINION_SEG,放,VERB,conj,VC,OPR->SEG,right
ZJNdTVgKsB,OPINION_OPR,分析,VERB,root,VC,8zqeAViFWR,OPINION_SEG,懷柔,VERB,ccomp,VI,OPR->SEG,right
lBhBXhdl4b,OPINION_OPR,提到,VERB,root,VE,G4XiUGwhRn;4_NqoP2cd5,OPINION_SRC;Pronoun,洪,PROPN,nsubj,Nb,OPR->SRC,left
lBhBXhdl4b,OPINION_OPR,提到,VERB,root,VE,0VllO4kUOz,OPINION_SEG,策略,NOUN,ccomp,Na,OPR->SEG,right
lBhBXhdl4b,OPINION_OPR,提到,VERB,root,VE,0VllO4kUOz,OPINION_SEG,歸責,VERB,ccomp,VI,OPR->SEG,right
lBhBXhdl4b,OPINION_OPR,提到,VERB,root,VE,0VllO4kUOz,OPINION_SEG,。,PUNCT,punct,PERIODCATEGORY,OPR->SEG,right
8PpgdgUUm9,OPINION_OPR,認為,VERB,parataxis,VE,ocDDtsMQlP,OPINION_SRC,法官,NOUN,nsubj,Na,OPR->SRC,left
8PpgdgUUm9,OPINION_OPR,認為,VERB,parataxis,VE,96qORDd_5f,OPINION_SEG,無,VERB,ccomp,VJ,OPR->SEG,right
gUUdXyMOsB,OPINION_OPR,解釋,VERB,ccomp,VE,Ep7uccNOa-;y6d1i75bxc,OPINION_SRC;Coreference,官員,NOUN,nsubj,Na,OPR->SRC,left
A3J0hc6CK6,OPINION_OPR,解釋,VERB,root,VE,p6FynaN4Gc;tTVyH4d16X,OPINION_SRC;Pronoun,官員,NOUN,nsubj,Na,OPR->SRC,left
A3J0hc6CK6,OPINION_OPR,解釋,VERB,root,VE,XtDsKulkgp,OPINION_SEG,嚴格,ADJ,ccomp,VH,OPR->SEG,right
A3J0hc6CK6,OPINION_OPR,解釋,VERB,root,VE,XtDsKulkgp,OPINION_SEG,，,PUNCT,punct,COMMACATEGORY,OPR->SEG,right
A3J0hc6CK6,OPINION_OPR,解釋,VERB,root,VE,XtDsKulkgp,OPINION_SEG,具,VERB,ccomp,VJ,OPR->SEG,right
A3J0hc6CK6,OPINION_OPR,解釋,VERB,root,VE,XtDsKulkgp,OPINION_SEG,。,PUNCT,punct,PERIODCATEGORY,OPR->SEG,right
aWwJWqmycK,OPINION_OPR,指出,VERB,root,VE,Klie8CQXOt;jQaLq3TfCp,OPINION_SRC;Pronoun,官員,NOUN,nsubj,Na,OPR->SRC,left
aWwJWqmycK,OPINION_OPR,指出,VERB,root,VE,OUcH4htrPP,OPINION_SEG,讓,VERB,ccomp,VL,OPR->SEG,right
aWwJWqmycK,OPINION_OPR,指出,VERB,root,VE,OUcH4htrPP,OPINION_SEG,。,PUNCT,punct,PERIODCATEGORY,OPR->SEG,right
nEm4R2n4qo,OPINION_OPR,研判,VERB,root,VE,NwpP_MUpHl,OPINION_SRC,所長,NOUN,nsubj,Na,OPR->SRC,left
nEm4R2n4qo,OPINION_OPR,研判,VERB,root,VE,NwpP_MUpHl,OPINION_SRC,雲,PART,nsubj,Na,OPR->SRC,left
nEm4R2n4qo,OPINION_OPR,研判,VERB,root,VE,FyWa9bMZH3,OPINION_SEG,派,VERB,parataxis,VF,OPR->SEG,right
nEm4R2n4qo,OPINION_OPR,研判,VERB,root,VE,FyWa9bMZH3,OPINION_SEG,表達,VERB,parataxis,VC,OPR->SEG,right
nEm4R2n4qo,OPINION_OPR,研判,VERB,root,VE,FyWa9bMZH3,OPINION_SEG,。,PUNCT,punct,PERIODCATEGORY,OPR->SEG,right
N_xWC04hRj,OPINION_OPR,認為,VERB,root,VE,cDkVcPeGmg,OPINION_SRC,雲,PART,nsubj,Na,OPR->SRC,left
N_xWC04hRj,OPINION_OPR,認為,VERB,root,VE,4MJP5rVDlu,OPINION_SEG,論,VERB,ccomp,VC,OPR->SEG,right
N_xWC04hRj,OPINION_OPR,認為,VERB,root,VE,4MJP5rVDlu,OPINION_SEG,值得,VERB,ccomp,VH,OPR->SEG,right
N_xWC04hRj,OPINION_OPR,認為,VERB,root,VE,4MJP5rVDlu,OPINION_SEG,易事,VERB,ccomp,VH,OPR->SEG,right
N_xWC04hRj,OPINION_OPR,認為,VERB,root,VE,4MJP5rVDlu,OPINION_SEG,。,PUNCT,punct,PERIODCATEGORY,OPR->SEG,right
5FTcrGWZwQ,OPINION_OPR,認為,VERB,root,VE,5sqZIGty54,OPINION_SRC,員,PART,nsubj,Nb,OPR->SRC,left
5FTcrGWZwQ,OPINION_OPR,認為,VERB,root,VE,872zYTv7pk,OPINION_SEG,是,VERB,ccomp,SHI,OPR->SEG,right
5FTcrGWZwQ,OPINION_OPR,認為,VERB,root,VE,872zYTv7pk,OPINION_SEG,較高,ADJ,ccomp,Dfa,OPR->SEG,right
5FTcrGWZwQ,OPINION_OPR,認為,VERB,root,VE,872zYTv7pk,OPINION_SEG,。,PUNCT,punct,PERIODCATEGORY,OPR->SEG,right
yVjMfQd5UO,OPINION_OPR,表示,VERB,parataxis,VE,QbbQkduhhX;8NA5g0waFi,OPINION_SRC;Pronoun,他,PRON,nsubj,Nh,OPR->SRC,left
oHcliKQadU,OPINION_OPR,說,VERB,root,VE,jR5xdmOiWr;MFsiI8qh3Z,OPINION_SRC;Pronoun,他,PRON,nsubj,Nh,OPR->SRC,left
oHcliKQadU,OPINION_OPR,說,VERB,root,VE,uI8kTzYHTU,OPINION_SEG,，,PUNCT,punct,COMMACATEGORY,OPR->SEG,right
oHcliKQadU,OPINION_OPR,說,VERB,root,VE,uI8kTzYHTU,OPINION_SEG,有,VERB,ccomp,V_2,OPR->SEG,right
oHcliKQadU,OPINION_OPR,說,VERB,root,VE,uI8kTzYHTU,OPINION_SEG,。,PUNCT,punct,PERIODCATEGORY,OPR->SEG,right
Wl76cdF13I,OPINION_OPR,表示,VERB,root,VE,X6KraFG5xJ;eKCgf-ZykT,OPINION_SRC;Pronoun,他,PRON,nsubj,Nh,OPR->SRC,left
Wl76cdF13I,OPINION_OPR,表示,VERB,root,VE,jqDcwV_SGJ,OPINION_SEG,報告,VERB,ccomp,VE,OPR->SEG,right
Wl76cdF13I,OPINION_OPR,表示,VERB,root,VE,jqDcwV_SGJ,OPINION_SEG,報告,VERB,ccomp,VE,OPR->SEG,right
Wl76cdF13I,OPINION_OPR,表示,VERB,root,VE,jqDcwV_SGJ,OPINION_SEG,。,PUNCT,punct,PERIODCATEGORY,OPR->SEG,right
cZUzhdhohi,OPINION_OPR,細說,VERB,advcl,VE,4tPErf8emO,OPINION_SEG,經費,NOUN,obj,Na,OPR->SEG,right
mcFdXSQZvd,OPINION_OPR,說,VERB,root,VE,V7alFqsN3S;H0N9eV78NX,OPINION_SRC;Pronoun,他,PRON,nsubj,Nh,OPR->SRC,left
mcFdXSQZvd,OPINION_OPR,說,VERB,root,VE,XB6txC8C60,OPINION_SEG,有些,VERB,ccomp,V_2,OPR->SEG,right
mcFdXSQZvd,OPINION_OPR,說,VERB,root,VE,XB6txC8C60,OPINION_SEG,，,PUNCT,punct,COMMACATEGORY,OPR->SEG,right
mcFdXSQZvd,OPINION_OPR,說,VERB,root,VE,XB6txC8C60,OPINION_SEG,有,VERB,parataxis,V_2,OPR->SEG,right
mcFdXSQZvd,OPINION_OPR,說,VERB,root,VE,XB6txC8C60,OPINION_SEG,。,PUNCT,punct,PERIODCATEGORY,OPR->SEG,right
--vO4ZXdx7,OPINION_OPR,強調,VERB,root,VE,nP-5-pxnLz,OPINION_SRC,賴清,PROPN,nsubj,Nb,OPR->SRC,left
--vO4ZXdx7,OPINION_OPR,強調,VERB,root,VE,0xwNURYvEk,OPINION_SEG,，,PUNCT,punct,COMMACATEGORY,OPR->SEG,right
--vO4ZXdx7,OPINION_OPR,強調,VERB,root,VE,0xwNURYvEk,OPINION_SEG,讓,VERB,parataxis,VL,OPR->SEG,right
--vO4ZXdx7,OPINION_OPR,強調,VERB,root,VE,0xwNURYvEk,OPINION_SEG,鞠躬,VERB,parataxis,VB,OPR->SEG,right
--vO4ZXdx7,OPINION_OPR,強調,VERB,root,VE,0xwNURYvEk,OPINION_SEG,道歉,VERB,parataxis,VB,OPR->SEG,right
--vO4ZXdx7,OPINION_OPR,強調,VERB,root,VE,0xwNURYvEk,OPINION_SEG,。,PUNCT,punct,PERIODCATEGORY,OPR->SEG,right
nSjFF45HmG,OPINION_OPR,說,VERB,root,VE,E3m4274U_U,OPINION_SRC,賴清德,PROPN,nsubj,Nb,OPR->SRC,left
nSjFF45HmG,OPINION_OPR,說,VERB,root,VE,FZMQ3jN7Rs,OPINION_SEG,接受,VERB,ccomp,VC,OPR->SEG,right
nSjFF45HmG,OPINION_OPR,說,VERB,root,VE,FZMQ3jN7Rs,OPINION_SEG,有,VERB,parataxis,VJ,OPR->SEG,right
nSjFF45HmG,OPINION_OPR,說,VERB,root,VE,FZMQ3jN7Rs,OPINION_SEG,，,PUNCT,punct,COMMACATEGORY,OPR->SEG,right
nSjFF45HmG,OPINION_OPR,說,VERB,root,VE,FZMQ3jN7Rs,OPINION_SEG,，,PUNCT,punct,COMMACATEGORY,OPR->SEG,right
nSjFF45HmG,OPINION_OPR,說,VERB,root,VE,FZMQ3jN7Rs,OPINION_SEG,重整,VERB,ccomp,VA,OPR->SEG,right
nSjFF45HmG,OPINION_OPR,說,VERB,root,VE,FZMQ3jN7Rs,OPINION_SEG,。,PUNCT,punct,PERIODCATEGORY,OPR->SEG,right
Le-zlKL5qy,OPINION_OPR,要求,VERB,root,VF,ABVm1Wr3Zr,OPINION_SRC,賴清德,PROPN,nsubj,Nb,OPR->SRC,left
Le-zlKL5qy,OPINION_OPR,要求,VERB,root,VF,VtGPEfeI13,OPINION_SEG,找回,VERB,ccomp,VC,OPR->SEG,right
Le-zlKL5qy,OPINION_OPR,要求,VERB,root,VF,VtGPEfeI13,OPINION_SEG,。,PUNCT,punct,PERIODCATEGORY,OPR->SEG,right
pti0zr7yo1,OPINION_OPR,盼,VERB,parataxis,VK,ge4kYUY6Vq,OPINION_SEG,賴肅,VERB,xcomp,Nb,OPR->SEG,right
T-GMyF4I0p,OPINION_OPR,轟,VERB,root,VC,kb22XzJULI,OPINION_SRC,人,NOUN,nsubj,Na,OPR->SRC,left
T-GMyF4I0p,OPINION_OPR,轟,VERB,root,VC,9r52C3x9el,OPINION_SEG,事件,NOUN,obj,Na,OPR->SEG,right
T-GMyF4I0p,OPINION_OPR,轟,VERB,root,VC,9r52C3x9el,OPINION_SEG,，,PUNCT,punct,COMMACATEGORY,OPR->SEG,right
T-GMyF4I0p,OPINION_OPR,轟,VERB,root,VC,9r52C3x9el,OPINION_SEG,讓,VERB,parataxis,VL,OPR->SEG,right
T-GMyF4I0p,OPINION_OPR,轟,VERB,root,VC,9r52C3x9el,OPINION_SEG,，,PUNCT,punct,COMMACATEGORY,OPR->SEG,right
T-GMyF4I0p,OPINION_OPR,轟,VERB,root,VC,9r52C3x9el,OPINION_SEG,無,VERB,parataxis,D,OPR->SEG,right
T-GMyF4I0p,OPINION_OPR,轟,VERB,root,VC,9r52C3x9el,OPINION_SEG,比擬,VERB,parataxis,VE,OPR->SEG,right
T-GMyF4I0p,OPINION_OPR,轟,VERB,root,VC,9r52C3x9el,OPINION_SEG,。,PUNCT,punct,PERIODCATEGORY,OPR->SEG,right
ktAR_IjhRE,OPINION_OPR,強調,VERB,root,VE,1OE6kq7Nxm,OPINION_SRC,賴清德,PROPN,nsubj,Nb,OPR->SRC,left
ktAR_IjhRE,OPINION_OPR,強調,VERB,root,VE,BIOJnYVddI,OPINION_SEG,批評,VERB,ccomp,VC,OPR->SEG,right
ktAR_IjhRE,OPINION_OPR,強調,VERB,root,VE,BIOJnYVddI,OPINION_SEG,。,PUNCT,punct,PERIODCATEGORY,OPR->SEG,right
9_QU1JXHRC,OPINION_OPR,說,VERB,root,VE,9xyEQkbOUP,OPINION_SRC,賴清德,PROPN,nsubj,Nb,OPR->SRC,left
9_QU1JXHRC,OPINION_OPR,說,VERB,root,VE,3GDglyjHOs,OPINION_SEG,說,VERB,ccomp,VE,OPR->SEG,right
1D6AAItu1Y,OPINION_OPR,強調,VERB,root,VE,xKf-TFG6qs,OPINION_SRC,賴清德,PROPN,nsubj,Nb,OPR->SRC,left
1D6AAItu1Y,OPINION_OPR,強調,VERB,root,VE,8PXfxLldwd,OPINION_SEG,承諾,VERB,ccomp,VE,OPR->SEG,right
1D6AAItu1Y,OPINION_OPR,強調,VERB,root,VE,8PXfxLldwd,OPINION_SEG,，,PUNCT,punct,COMMACATEGORY,OPR->SEG,right
1D6AAItu1Y,OPINION_OPR,強調,VERB,root,VE,8PXfxLldwd,OPINION_SEG,必定,VERB,parataxis,D,OPR->SEG,right
1D6AAItu1Y,OPINION_OPR,強調,VERB,root,VE,8PXfxLldwd,OPINION_SEG,，,PUNCT,punct,COMMACATEGORY,OPR->SEG,right
1D6AAItu1Y,OPINION_OPR,強調,VERB,root,VE,8PXfxLldwd,OPINION_SEG,。,PUNCT,punct,PERIODCATEGORY,OPR->SEG,right
6SZzjwwkZ0,OPINION_OPR,指出,VERB,parataxis,VE,_nXDaRIw0y;U3cHUJqQiY,OPINION_SRC;Pronoun,他,PRON,nsubj,Nh,OPR->SRC,left
6SZzjwwkZ0,OPINION_OPR,指出,VERB,parataxis,VE,sVbw_fyFlO,OPINION_SEG,使命,NOUN,ccomp,Na,OPR->SEG,right
up0NEzaERn,OPINION_OPR,希望,VERB,advcl,VK,tbe5OtDjw2,OPINION_SEG,沒做,VERB,advcl,D,,left
QT4hxcD13T,OPINION_OPR,批評,VERB,root,VC,xPspaTzORV,OPINION_SRC,者,PART,nsubj,Na,OPR->SRC,left
up0NEzaERn,OPINION_OPR,希望,VERB,advcl,VK,4wn0QS9WSl,OPINION_SEG,主席,NOUN,obj,Na,OPR->SEG,right
up0NEzaERn,OPINION_OPR,希望,VERB,advcl,VK,4wn0QS9WSl,OPINION_SEG,後,ADP,mark,Ng,OPR->SEG,right
QT4hxcD13T,OPINION_OPR,批評,VERB,root,VC,4wn0QS9WSl,OPINION_SEG,解決,VERB,ccomp,VC,,right
QT4hxcD13T,OPINION_OPR,批評,VERB,root,VC,4wn0QS9WSl,OPINION_SEG,。,PUNCT,punct,PERIODCATEGORY,,right
pK4xEohyMj,OPINION_OPR,宣布,VERB,root,VE,Jxgr4E8QM-,OPINION_SEG,展開,VERB,ccomp,VC,OPR->SEG,right
pK4xEohyMj,OPINION_OPR,宣布,VERB,root,VE,Jxgr4E8QM-,OPINION_SEG,，,PUNCT,punct,COMMACATEGORY,OPR->SEG,right
pK4xEohyMj,OPINION_OPR,宣布,VERB,root,VE,Jxgr4E8QM-,OPINION_SEG,包括,VERB,parataxis,VK,OPR->SEG,right
pK4xEohyMj,OPINION_OPR,宣布,VERB,root,VE,Jxgr4E8QM-,OPINION_SEG,。,PUNCT,punct,PERIODCATEGORY,OPR->SEG,right
OPH1qmeDeK,OPINION_OPR,透露,VERB,root,VE,o0hYAg2TMG,OPINION_SRC,官員,NOUN,nsubj,Na,OPR->SRC,left
OPH1qmeDeK,OPINION_OPR,透露,VERB,root,VE,EDJE0Gh38P,OPINION_SEG,跟蹤,VERB,parataxis,VC,OPR->SEG,right
OPH1qmeDeK,OPINION_OPR,透露,VERB,root,VE,EDJE0Gh38P,OPINION_SEG,宣布,VERB,parataxis,VE,OPR->SEG,right
OPH1qmeDeK,OPINION_OPR,透露,VERB,root,VE,EDJE0Gh38P,OPINION_SEG,。,PUNCT,punct,PERIODCATEGORY,OPR->SEG,right
HL_ojtpQgW,OPINION_OPR,指出,VERB,root,VE,wutEgQUK8C,OPINION_SEG,符合,VERB,ccomp,VJ,OPR->SEG,right
HL_ojtpQgW,OPINION_OPR,指出,VERB,root,VE,wutEgQUK8C,OPINION_SEG,。,PUNCT,punct,PERIODCATEGORY,OPR->SEG,right
1IsT2IX6JN,OPINION_OPR,聲稱,VERB,root,VE,_R-BVGlL4h,OPINION_SEG,由,VERB,xcomp,P,OPR->SEG,right
1IsT2IX6JN,OPINION_OPR,聲稱,VERB,root,VE,_R-BVGlL4h,OPINION_SEG,即發,VERB,parataxis,D,OPR->SEG,right
1IsT2IX6JN,OPINION_OPR,聲稱,VERB,root,VE,_R-BVGlL4h,OPINION_SEG,。,PUNCT,punct,PERIODCATEGORY,OPR->SEG,right
1IsT2IX6JN,OPINION_OPR,聲稱,VERB,root,VE,I1gXmRKxM6,OPINION_SRC,海軍,NOUN,nsubj,Nc,OPR->SRC,left
cg3chyx-j8,OPINION_OPR,指稱,VERB,root,VE,msGJEPMMWN,OPINION_SRC,追蹤,VERB,advcl,VC,,left
cg3chyx-j8,OPINION_OPR,指稱,VERB,root,VE,msGJEPMMWN,OPINION_SRC,智庫,NOUN,nsubj,Na,,left
cg3chyx-j8,OPINION_OPR,指稱,VERB,root,VE,q6KVgtXyrd,OPINION_SEG,散開,VERB,parataxis,VH,,right
cg3chyx-j8,OPINION_OPR,指稱,VERB,root,VE,q6KVgtXyrd,OPINION_SEG,。,PUNCT,punct,PERIODCATEGORY,,right
EYbxChTIFX,OPINION_OPR,宣布,VERB,root,VE,WXmZXpGa3X,OPINION_SRC,美國,PROPN,nsubj,Nc,OPR->SRC,left
EYbxChTIFX,OPINION_OPR,宣布,VERB,root,VE,xpisBL7MqZ,OPINION_SEG,售台,NOUN,obj,VD,OPR->SEG,right
EYbxChTIFX,OPINION_OPR,宣布,VERB,root,VE,xpisBL7MqZ,OPINION_SEG,強化,VERB,ccomp,VHC,OPR->SEG,right
EYbxChTIFX,OPINION_OPR,宣布,VERB,root,VE,xpisBL7MqZ,OPINION_SEG,。,PUNCT,punct,PERIODCATEGORY,OPR->SEG,right
-jNiYHUmlE,OPINION_OPR,斥,VERB,parataxis,VG,fH4wPcKM9l,OPINION_SRC,國軍,NOUN,nsubj,Na,OPR->SRC,left
-jNiYHUmlE,OPINION_OPR,斥,VERB,parataxis,VG,9CAJkvf1tv,OPINION_SEG,謠言,NOUN,obj,Na,OPR->SEG,right
vUGhHISofh,OPINION_OPR,直言,VERB,root,VE,GxAnSIL9gB,OPINION_SEG,有,VERB,parataxis,V_2,OPR->SEG,right
vUGhHISofh,OPINION_OPR,直言,VERB,root,VE,GxAnSIL9gB,OPINION_SEG,更大,ADJ,parataxis,Dfa,OPR->SEG,right
vUGhHISofh,OPINION_OPR,直言,VERB,root,VE,GxAnSIL9gB,OPINION_SEG,。,PUNCT,punct,PERIODCATEGORY,OPR->SEG,right
gJOkaOo55u,OPINION_OPR,強調,VERB,root,VE,MMuxPImIBD;-rNzgiBrJI,OPINION_SRC;Pronoun,他,PRON,nsubj,Nh,OPR->SRC,left
gJOkaOo55u,OPINION_OPR,強調,VERB,root,VE,Fj2ocuoTjG,OPINION_SEG,希望,VERB,ccomp,VK,OPR->SEG,right
gJOkaOo55u,OPINION_OPR,強調,VERB,root,VE,Fj2ocuoTjG,OPINION_SEG,。,PUNCT,punct,PERIODCATEGORY,OPR->SEG,right
vUGhHISofh,OPINION_OPR,直言,VERB,root,VE,epoXoOkSgk;N5cniVIO9C,OPINION_SRC;Coreference,顧問,NOUN,nsubj,Na,OPR->SRC,left
O2Xw6aipw5,OPINION_OPR,提及,VERB,root,VE,IOa0llnO6m,OPINION_SRC,媒體,NOUN,nsubj,Na,OPR->SRC,left
O2Xw6aipw5,OPINION_OPR,提及,VERB,root,VE,vITNtLETVY,OPINION_SEG,助,VERB,parataxis,VF,OPR->SEG,right
O2Xw6aipw5,OPINION_OPR,提及,VERB,root,VE,vITNtLETVY,OPINION_SEG,。,PUNCT,punct,PERIODCATEGORY,OPR->SEG,right
In8HoOHSFX,OPINION_OPR,回應,VERB,root,VC,Z_Jc4_n0MB;ROI5PEIqqg,OPINION_SRC;Coreference,博明,PROPN,nsubj,Nb,OPR->SRC,left
In8HoOHSFX,OPINION_OPR,回應,VERB,root,VC,YVs2mtyFHI,OPINION_SEG,決定,VERB,parataxis,VE,OPR->SEG,right
In8HoOHSFX,OPINION_OPR,回應,VERB,root,VC,YVs2mtyFHI,OPINION_SEG,。,PUNCT,punct,PERIODCATEGORY,OPR->SEG,right
IcDknJAnP6,OPINION_OPR,直言,VERB,root,VE,EPlplETl8_;2jiOjMY6Zn,OPINION_SRC;Pronoun,他,PRON,nsubj,Nh,OPR->SRC,left
IcDknJAnP6,OPINION_OPR,直言,VERB,root,VE,aoMzk0UokR,OPINION_SEG,，,PUNCT,punct,COMMACATEGORY,OPR->SEG,right
IcDknJAnP6,OPINION_OPR,直言,VERB,root,VE,aoMzk0UokR,OPINION_SEG,問問,VERB,parataxis,VE,OPR->SEG,right
IcDknJAnP6,OPINION_OPR,直言,VERB,root,VE,aoMzk0UokR,OPINION_SEG,是否,VERB,parataxis,D,OPR->SEG,right
IcDknJAnP6,OPINION_OPR,直言,VERB,root,VE,aoMzk0UokR,OPINION_SEG,擔心,VERB,ccomp,VK,OPR->SEG,right
qsn0QNA_S_,OPINION_OPR,指出,VERB,root,VE,n5P8Pe8rsT,OPINION_SRC,博明,PROPN,nsubj,Nb,OPR->SRC,left
qsn0QNA_S_,OPINION_OPR,指出,VERB,root,VE,GjrgxLBtgD,OPINION_SEG,打算,VERB,ccomp,VF,OPR->SEG,right
qsn0QNA_S_,OPINION_OPR,指出,VERB,root,VE,GjrgxLBtgD,OPINION_SEG,。,PUNCT,punct,PERIODCATEGORY,OPR->SEG,right
2zNhD4e-uQ,OPINION_OPR,指出,VERB,root,VE,5f5hvirufp,OPINION_SRC,博明,PROPN,nsubj,Nb,OPR->SRC,left
2zNhD4e-uQ,OPINION_OPR,指出,VERB,root,VE,B577Bdhqmj,OPINION_SEG,威脅,VERB,ccomp,VC,OPR->SEG,right
2zNhD4e-uQ,OPINION_OPR,指出,VERB,root,VE,B577Bdhqmj,OPINION_SEG,。,PUNCT,punct,PERIODCATEGORY,OPR->SEG,right
xFxlUfe5ff,OPINION_OPR,說,VERB,root,VE,g22VQDEYZw,OPINION_SRC,博明,PROPN,nsubj,Nb,OPR->SRC,left
xFxlUfe5ff,OPINION_OPR,說,VERB,root,VE,-YLlBzU-f8,OPINION_SEG,無法,VERB,ccomp,D,OPR->SEG,right
xFxlUfe5ff,OPINION_OPR,說,VERB,root,VE,-YLlBzU-f8,OPINION_SEG,。,PUNCT,punct,PERIODCATEGORY,OPR->SEG,right
a-vXN5Udx2,OPINION_OPR,說,VERB,root,VE,gsynGKrhyk;cU0vuW6UML,OPINION_SRC;Coreference,李,PROPN,nsubj,Nb,OPR->SRC,left
a-vXN5Udx2,OPINION_OPR,說,VERB,root,VE,e03xVyj_sN,OPINION_SEG,也是,VERB,ccomp,D,OPR->SEG,right
a-vXN5Udx2,OPINION_OPR,說,VERB,root,VE,e03xVyj_sN,OPINION_SEG,。,PUNCT,punct,PERIODCATEGORY,OPR->SEG,right
